sample_index,y_true,dominant_agent,dominant_pathway,dominant_weight,top_minus_second_weight_margin,normalized_weight_entropy,LocalRegionalAgent_weight,MultiViewAgent_weight,BilateralAgent_weight,TemporalSpatialAgent_weight,MetadataAgent_weight,AdaptiveControlAgent_weight
470,0,TemporalSpatialAgent,Temporal-Spatial,0.22721016718739478,0.008985296361282091,0.9331656481225217,0.19764769746309677,0.21097108557134048,0.2182248708261127,0.22721016718739478,0.02954889388221591,0.11639728506983935
471,0,TemporalSpatialAgent,Temporal-Spatial,0.226720457073489,0.012719849788473098,0.9341104770075773,0.2006519801891001,0.2092924879524437,0.2140006072850159,0.226720457073489,0.0291389694232961,0.1201954980766552
472,0,TemporalSpatialAgent,Temporal-Spatial,0.22568036384022674,0.012386802955594689,0.9337782065597279,0.20293641496450446,0.21329356088463206,0.20953311543832284,0.22568036384022674,0.028898830073752307,0.11965771479856173
473,0,TemporalSpatialAgent,Temporal-Spatial,0.22362845590073419,0.007090831693628508,0.9333065603092772,0.19822973295711305,0.2128474550237399,0.21653762420710568,0.22362845590073419,0.02835074205367991,0.12040598985762734
474,0,TemporalSpatialAgent,Temporal-Spatial,0.23268689027766892,0.00617351439803801,0.9307344396772362,0.17596160277623937,0.2265133758796309,0.2194013670144874,0.23268689027766892,0.029309682411092813,0.11612708164088076
475,0,TemporalSpatialAgent,Temporal-Spatial,0.2228836410403631,0.007299844501132302,0.9349510470063686,0.2025234079204417,0.2155837965392308,0.2116712113947327,0.2228836410403631,0.0308544732159156,0.1164834698893159
476,0,TemporalSpatialAgent,Temporal-Spatial,0.2275317439484915,0.010290388482322887,0.9336050014611121,0.1991007731670199,0.2172413554661686,0.2084110339054822,0.2275317439484915,0.0293100721775873,0.1184050213352504
477,0,TemporalSpatialAgent,Temporal-Spatial,0.2279166942868134,0.010919907102315607,0.933538134691727,0.2025414100656893,0.2169967871844978,0.2033922471038197,0.2279166942868134,0.0286306265114124,0.1205222348477673
478,0,TemporalSpatialAgent,Temporal-Spatial,0.22840186710412924,0.017778703020390918,0.9347472293473577,0.20271293618651973,0.21062316408373832,0.20888810825571133,0.22840186710412924,0.029949882175316703,0.11942404219458472
479,0,TemporalSpatialAgent,Temporal-Spatial,0.23239488404518582,0.007378939683406999,0.9333458266451544,0.204239970227765,0.22501594436177882,0.18631233685510942,0.23239488404518582,0.028724982889021203,0.12331188162113951
480,0,TemporalSpatialAgent,Temporal-Spatial,0.22170168033141882,0.007585190753429283,0.9362242712876617,0.20248098632562603,0.21411648957798954,0.21208748160678612,0.22170168033141882,0.03150399765668601,0.11810936450149351
481,0,TemporalSpatialAgent,Temporal-Spatial,0.22128037275877835,0.006056227327479485,0.9335459653370868,0.20375823633656526,0.21522414543129886,0.21196670730351766,0.22128037275877835,0.028740719006567106,0.11902981916327282
482,0,TemporalSpatialAgent,Temporal-Spatial,0.2277474305279725,0.013050299373113194,0.9332057335644005,0.2018451603454903,0.2082488256791689,0.2146971311548593,0.2277474305279725,0.0287765569481984,0.1186848953443106
483,0,TemporalSpatialAgent,Temporal-Spatial,0.22853600654437523,0.0120165143181159,0.9324041244049398,0.1990606470258821,0.21037484034642892,0.21651949222625932,0.22853600654437523,0.028726568902759105,0.11678244495429502
484,0,TemporalSpatialAgent,Temporal-Spatial,0.22356775816047436,0.01160907253916671,0.9349362451985883,0.20621775922335944,0.20712844382351225,0.21195868562130765,0.22356775816047436,0.029198935220039208,0.12192841795130713
485,1,BilateralAgent,Bilateral,0.2926050148095805,0.05730992552522163,0.9115249110038528,0.20025325811500608,0.0880484017592766,0.2926050148095805,0.23529508928435888,0.0325736936381198,0.151224542393658
486,0,TemporalSpatialAgent,Temporal-Spatial,0.23909099606088044,0.0155731820009547,0.9324749310325753,0.15576943432273282,0.22351781405992574,0.22224685503892863,0.23909099606088044,0.030071406348313803,0.12930349416921852
487,0,TemporalSpatialAgent,Temporal-Spatial,0.22201041229090931,0.011254259003241285,0.933898450710971,0.21003073804165723,0.21075615328766803,0.20968221383748992,0.22201041229090931,0.029200226741298504,0.11832025580097691
488,0,TemporalSpatialAgent,Temporal-Spatial,0.22789678669793662,0.013369529213559994,0.9328812529050722,0.19961633548010688,0.21452725748437662,0.21117620745269322,0.22789678669793662,0.028714633385993914,0.11806877949889286
489,0,TemporalSpatialAgent,Temporal-Spatial,0.2256965526421435,0.013772189893132308,0.9340110618480811,0.20322618247363677,0.2119243627490112,0.2097672278305102,0.2256965526421435,0.028848361655169814,0.12053731264952855
490,0,TemporalSpatialAgent,Temporal-Spatial,0.23024107095247678,0.009450530058415313,0.9320948579908668,0.2021753894593284,0.22079054089406147,0.19811009375721508,0.23024107095247678,0.02745657758962321,0.12122632734729524
491,0,TemporalSpatialAgent,Temporal-Spatial,0.22626337907834349,0.005899938396192711,0.9343625109487992,0.18133352941691966,0.21897073171953,0.22036344068215077,0.22626337907834349,0.02957918206755511,0.12348973703550103
492,1,TemporalSpatialAgent,Temporal-Spatial,0.22715225033347858,0.014370618502457994,0.9347985328577489,0.19621849828035787,0.21074252916850458,0.21278163183102058,0.22715225033347858,0.02876306541024571,0.12434202497639274
493,0,TemporalSpatialAgent,Temporal-Spatial,0.22272063891716445,0.00971042082825449,0.9336523951545808,0.20536210619551107,0.21066250074664986,0.21301021808890996,0.22272063891716445,0.028677174780228007,0.11956736127153673
494,0,TemporalSpatialAgent,Temporal-Spatial,0.25368151251091225,0.01168264541881131,0.9277201805244037,0.19863299575943794,0.24199886709210094,0.14417233725397513,0.25368151251091225,0.029106128700407907,0.13240815868316572
495,0,TemporalSpatialAgent,Temporal-Spatial,0.22421971938632074,0.009326030043097011,0.9361567525268079,0.2023362619254163,0.21489368934322373,0.2082637002160158,0.22421971938632074,0.031251003966730806,0.11903562516229241
496,0,TemporalSpatialAgent,Temporal-Spatial,0.2225191189940141,0.0010487783075216195,0.9368173497708713,0.2023169821622781,0.2214703406864925,0.1982827272613905,0.2225191189940141,0.0304317393078285,0.1249790915879963
497,0,TemporalSpatialAgent,Temporal-Spatial,0.22402387511200444,0.008908202197314696,0.937559371499561,0.20591397893235874,0.21511567291468975,0.20043860434747507,0.22402387511200444,0.031467081823857504,0.12304078686961453
498,0,TemporalSpatialAgent,Temporal-Spatial,0.22047548019591523,0.00991800523763231,0.9355806338717018,0.20804592997213692,0.21055747495828292,0.20927851557476343,0.22047548019591523,0.029656454966165105,0.12198614433273641
499,0,TemporalSpatialAgent,Temporal-Spatial,0.22530322237454245,0.006176897581356283,0.9315783949494254,0.20350474028380486,0.21041274197796575,0.21912632479318617,0.22530322237454245,0.029096916158557907,0.11255605441194283
500,0,TemporalSpatialAgent,Temporal-Spatial,0.22521273926899937,0.008877792736295381,0.9329396092324818,0.20243870816294976,0.216334946532704,0.21126684150359848,0.22521273926899937,0.02944966251955881,0.11529710201218954
501,0,TemporalSpatialAgent,Temporal-Spatial,0.22433635900146207,0.011332479905839021,0.9334739237129801,0.20779563479360896,0.20783124073248105,0.21300387909562304,0.22433635900146207,0.028988901783313106,0.11804398459351173
502,0,TemporalSpatialAgent,Temporal-Spatial,0.22975332985049057,0.010445134345264284,0.9326347295733447,0.19764250778917616,0.2193081955052263,0.20715284764078595,0.22975332985049057,0.02897765990855551,0.11716545930576554
503,0,TemporalSpatialAgent,Temporal-Spatial,0.2276878718050223,0.018893923245700023,0.9349903209768143,0.20612332488671847,0.20653795764425498,0.2087939485593223,0.2276878718050223,0.029583011769763013,0.12127388533491905
504,0,BilateralAgent,Bilateral,0.26556617989286474,0.016272355226027213,0.9271276578778002,0.11153548656389592,0.24929382466683753,0.26556617989286474,0.17257280000280142,0.034666266260591605,0.16636544261300873
505,1,TemporalSpatialAgent,Temporal-Spatial,0.25571598496793024,0.007351938194103014,0.9327041100245728,0.16539883877817954,0.24836404677382723,0.16078035876135832,0.25571598496793024,0.033289258074298604,0.13645151264440591
506,0,BilateralAgent,Bilateral,0.21992682784382353,0.0008757963679817959,0.9357617744257342,0.20361436474546132,0.20488708827754254,0.21992682784382353,0.21905103147584173,0.029773977527216104,0.12274671013011472
507,0,TemporalSpatialAgent,Temporal-Spatial,0.23057802950076792,0.014700022881042135,0.9356736590049667,0.19648849363506357,0.21587800661972578,0.20204058068783468,0.23057802950076792,0.029496101866367915,0.12551878769024016
508,0,TemporalSpatialAgent,Temporal-Spatial,0.2212483819037336,0.008762644035273187,0.9360762932994591,0.1999023643442226,0.21248573786846042,0.21147278543724612,0.2212483819037336,0.029284306933068213,0.12560642351326917
509,0,TemporalSpatialAgent,Temporal-Spatial,0.21836781893611545,0.0035166977114300946,0.9359797009867499,0.20823858036198514,0.20517848195147487,0.21485112122468536,0.21836781893611545,0.029521769600966506,0.12384222792477273
510,0,TemporalSpatialAgent,Temporal-Spatial,0.2435260010757662,0.0335771318218652,0.9377378012769642,0.20979547660195427,0.209948869253901,0.17129369320806656,0.2435260010757662,0.03182874953537571,0.13360721032493636
511,0,TemporalSpatialAgent,Temporal-Spatial,0.224426338652973,0.00985463842491463,0.9341110814971798,0.20426974928614247,0.2094249336490128,0.21457170022805838,0.224426338652973,0.029762092553157413,0.11754518563065595
512,0,TemporalSpatialAgent,Temporal-Spatial,0.2513809538539634,0.008707295831638207,0.9017598370589335,0.1824261813063309,0.2426736580223252,0.2311605273785235,0.2513809538539634,0.0272710378664769,0.0650876415723799
513,0,TemporalSpatialAgent,Temporal-Spatial,0.2232445282013657,0.008953425774693324,0.9350848868175897,0.19924030191672298,0.21040819830272509,0.21429110242667238,0.2232445282013657,0.028923752065582113,0.12389211708693186
514,0,TemporalSpatialAgent,Temporal-Spatial,0.22489443290272004,0.016723192638752576,0.9355673419354997,0.20421365649486617,0.20538134765867747,0.20817124026396747,0.22489443290272004,0.027919311915703807,0.12942001076406504
515,0,MultiViewAgent,Multi-View,0.2170430696922407,0.0022898534911794943,0.9343716451966763,0.20272181355610058,0.2170430696922407,0.2147532162010612,0.21066218041491178,0.02710017493332841,0.12771954520235734
516,0,TemporalSpatialAgent,Temporal-Spatial,0.23351520663944578,0.015107212769738393,0.9346410851346569,0.18551711648477184,0.21840799386970738,0.20758287999232966,0.23351520663944578,0.029118505239629812,0.12585829777411556
517,0,TemporalSpatialAgent,Temporal-Spatial,0.22564187714389847,0.0064752248929955125,0.9346762291706512,0.19292962831551375,0.21235994452183915,0.21916665225090295,0.22564187714389847,0.030060254951221107,0.11984164281662472
518,1,MultiViewAgent,Multi-View,0.3335688133303845,0.11568180713802934,0.9035622591983896,0.21788700619235518,0.3335688133303845,0.09931748614687524,0.11994501140137784,0.03578547619928611,0.1934962067297213
519,0,TemporalSpatialAgent,Temporal-Spatial,0.221773522254335,0.005082806769894088,0.9362808408617563,0.1969327415658805,0.2166907154844409,0.2142185277837745,0.221773522254335,0.0315342419113447,0.1188502510002242
520,0,TemporalSpatialAgent,Temporal-Spatial,0.22496863348784038,0.010653543353080608,0.933583532260069,0.20297014260943466,0.21431509013475977,0.20940476615440098,0.22496863348784038,0.02871597209389051,0.11962539551967374
521,0,TemporalSpatialAgent,Temporal-Spatial,0.2200401807511104,0.008940066455979612,0.937544362644376,0.2069386654402951,0.2082560938064022,0.2111001142951308,0.2200401807511104,0.0314040589789637,0.1222608867280977
522,0,TemporalSpatialAgent,Temporal-Spatial,0.22728029169028022,0.012711116723013033,0.9335986930638072,0.19817500918724318,0.21456917496726718,0.2114566504265591,0.22728029169028022,0.028946601262761613,0.11957227246588875
523,0,MultiViewAgent,Multi-View,0.27747255914869906,0.03739847542551103,0.9137100950508947,0.17192494115664822,0.27747255914869906,0.1995083075585672,0.24007408372318803,0.036851693631320404,0.07416841478157701
524,0,TemporalSpatialAgent,Temporal-Spatial,0.2294041911711454,0.012701675209444402,0.9334960731409009,0.1985382696271077,0.216702515961701,0.20603670747120278,0.2294041911711454,0.028677381904477314,0.12064093386436586
525,0,TemporalSpatialAgent,Temporal-Spatial,0.22306839034294457,0.006731990317629638,0.9346275519823458,0.19845190724577474,0.21354764937014353,0.21633640002531493,0.22306839034294457,0.03006507619582792,0.11853057681999449
526,0,TemporalSpatialAgent,Temporal-Spatial,0.22714948531881057,0.012007829053954283,0.9332884475298537,0.19693852246974278,0.21248875172563578,0.2151416562648563,0.22714948531881057,0.02871160583076861,0.11956997839018604
527,0,TemporalSpatialAgent,Temporal-Spatial,0.22214364827229532,0.009435525111888249,0.9350840654626149,0.20744340364032987,0.21270812316040708,0.2068006454551267,0.22214364827229532,0.029407075275790413,0.12149710419605066
528,0,TemporalSpatialAgent,Temporal-Spatial,0.23700175996092615,0.015729886238295188,0.9321266602861829,0.20742235260340425,0.22127187372263096,0.18733805865095782,0.23700175996092615,0.029239354027760508,0.11772660103432032
529,0,TemporalSpatialAgent,Temporal-Spatial,0.2381512777108395,0.024314275618309705,0.936296517965361,0.20127711914387858,0.1889615296565011,0.2138370020925298,0.2381512777108395,0.03031405198981511,0.12745901940643606
530,0,TemporalSpatialAgent,Temporal-Spatial,0.22213555771817545,0.009722726529558495,0.9357984140897708,0.20304220401382536,0.20883424096825895,0.21241283118861695,0.22213555771817545,0.029353745051671907,0.12422142105945143
531,0,TemporalSpatialAgent,Temporal-Spatial,0.23077804981180766,0.016411651955641704,0.9366784146647034,0.19781090275926447,0.21436639785616596,0.20162751149107397,0.23077804981180766,0.030551811631336308,0.12486532645035173
532,0,TemporalSpatialAgent,Temporal-Spatial,0.2262858633936498,0.016378259692172104,0.9383249409946242,0.1978602682760121,0.2099076037014777,0.2095676344488649,0.2262858633936498,0.0318894959701411,0.1244891342098543
533,0,TemporalSpatialAgent,Temporal-Spatial,0.2270055487406725,0.012128478971095313,0.933404586743642,0.19794372425896645,0.21487706976957718,0.21050595659723367,0.2270055487406725,0.02825708226088901,0.12141061837266125
534,0,TemporalSpatialAgent,Temporal-Spatial,0.2227941817164254,0.007211128590638494,0.9340390373392661,0.1990997069382254,0.2140654664035323,0.2155830531257869,0.2227941817164254,0.02931550547325,0.11914208634278
535,0,TemporalSpatialAgent,Temporal-Spatial,0.22633526356438197,0.009867810159110701,0.9318756776634783,0.20119639926019775,0.21646745340527127,0.21110989834629135,0.22633526356438197,0.028116915546641006,0.11677406987721672
536,0,TemporalSpatialAgent,Temporal-Spatial,0.2244019276034893,0.012989515219383213,0.9337094786768292,0.20579190742211814,0.21070610426300238,0.21141241238410607,0.2244019276034893,0.02902806570635591,0.11865958262092824
537,0,TemporalSpatialAgent,Temporal-Spatial,0.22415678426626012,0.008756813205632846,0.9331795799023604,0.20282043909145678,0.21539997106062728,0.2102667085299114,0.22415678426626012,0.028582025640327715,0.11877407141141676
538,0,TemporalSpatialAgent,Temporal-Spatial,0.2379120827962875,0.014691056821218101,0.9344072429056728,0.1889686939921258,0.2232210259750694,0.19548329467852338,0.2379120827962875,0.029617653906506013,0.12479724865148796
539,0,TemporalSpatialAgent,Temporal-Spatial,0.22175397066895655,0.0061591340977980025,0.9364663231033319,0.20301104790267097,0.21559483657115855,0.20940163046018145,0.22175397066895655,0.031567436290095605,0.11867107810693693
540,0,TemporalSpatialAgent,Temporal-Spatial,0.2363914151418183,0.013435997726403803,0.9338815244383205,0.19830653793354389,0.1830011633249401,0.2229554174154145,0.2363914151418183,0.027597730624453715,0.13174773555982955
541,0,TemporalSpatialAgent,Temporal-Spatial,0.22398566957889499,0.011248587938889998,0.9362563806977514,0.20123924153680026,0.212737081640005,0.21166578158601157,0.22398566957889499,0.031340107931792614,0.11903211772649565
542,0,TemporalSpatialAgent,Temporal-Spatial,0.22763674890298702,0.016008481270244485,0.9319492124013662,0.20489480489495623,0.21162826763274253,0.21159005728998762,0.22763674890298702,0.028398068490694803,0.11585205278863181
543,0,TemporalSpatialAgent,Temporal-Spatial,0.22776180446851482,0.007554887067647009,0.9315505363229537,0.2000351691702145,0.2202069174008678,0.2084753654135291,0.22776180446851482,0.028503253045426013,0.11501749050144786
544,0,TemporalSpatialAgent,Temporal-Spatial,0.22583263832239023,0.014678215958675023,0.9380659439613941,0.2006052697896559,0.2111544223637152,0.2060911563277423,0.22583263832239023,0.03147322334322362,0.12484328985327287
545,0,TemporalSpatialAgent,Temporal-Spatial,0.2248349727123769,0.012675277805478613,0.9362012480699801,0.2040878806854417,0.2086754983943711,0.2121596949068983,0.2248349727123769,0.0312810582962201,0.1189608950046918
546,0,TemporalSpatialAgent,Temporal-Spatial,0.22213250844038177,0.007351854660677393,0.9345778703538462,0.20575951785273278,0.20781340782640637,0.21478065377970437,0.22213250844038177,0.029344726519429997,0.12016918558134458
547,0,TemporalSpatialAgent,Temporal-Spatial,0.22735451100065887,0.013973212387092177,0.9329454770285088,0.19825084323108585,0.2109470964136889,0.2133812986135667,0.22735451100065887,0.02754040452882991,0.12252584621216984
548,0,TemporalSpatialAgent,Temporal-Spatial,0.22182772577086873,0.004461625095048993,0.9342343626544187,0.19205295209835294,0.21379860284192603,0.21736610067581974,0.22182772577086873,0.027532643738028304,0.12742197487500423
549,0,TemporalSpatialAgent,Temporal-Spatial,0.2273595939420183,0.010234419459330624,0.9317156644053621,0.19656252828100307,0.21712517448268767,0.21438898875418808,0.2273595939420183,0.02832918931290541,0.11623452522719754
550,0,TemporalSpatialAgent,Temporal-Spatial,0.23309967183879535,0.007733475170882381,0.9345601962327886,0.20301142951923426,0.22536619666791297,0.18486005674585343,0.23309967183879535,0.029855823266941306,0.12380682196126273
551,0,BilateralAgent,Bilateral,0.225390557452374,0.006559021720159597,0.9360431028335252,0.19860943623931965,0.20105290002779194,0.225390557452374,0.2188315357322144,0.02928175121211101,0.12683381933618915
552,0,TemporalSpatialAgent,Temporal-Spatial,0.22924663097156206,0.016588740862644696,0.9353820461137128,0.19537927459114637,0.20976089513145876,0.21265789010891736,0.22924663097156206,0.029701622154732096,0.12325368704218309
553,0,TemporalSpatialAgent,Temporal-Spatial,0.22957851959102765,0.007927397612975201,0.9308883023862826,0.20043914886367975,0.20387500375041145,0.22165112197805245,0.22957851959102765,0.02748439751727221,0.11697180829955653
554,0,TemporalSpatialAgent,Temporal-Spatial,0.2236224506162239,0.008929665957916222,0.9340670843117461,0.2015615133781113,0.2111537149208353,0.21469278465830768,0.2236224506162239,0.029059256134682514,0.11991028029183935
555,0,TemporalSpatialAgent,Temporal-Spatial,0.2263531038281309,0.01392839027419962,0.9354630547011379,0.20400254230938705,0.21242471355393128,0.20384886866987176,0.2263531038281309,0.02924366160053821,0.12412711003814084
556,0,TemporalSpatialAgent,Temporal-Spatial,0.22370670216230334,0.011001890764080091,0.9341716098274832,0.20333297353298016,0.21270481139822325,0.21000772120800135,0.22370670216230334,0.028628110940013007,0.12161968075847893
557,1,TemporalSpatialAgent,Temporal-Spatial,0.22027016381146883,0.0061442777072392984,0.9377311015375462,0.20958517018087972,0.21412588610422953,0.19768829690321954,0.22027016381146883,0.030197627285584804,0.12813285571461752
558,0,TemporalSpatialAgent,Temporal-Spatial,0.2295134698855549,0.008476161293478307,0.9326191956178195,0.19518421651415507,0.2210373085920766,0.2068138601332906,0.2295134698855549,0.028586496958495914,0.11886464791642695
559,0,TemporalSpatialAgent,Temporal-Spatial,0.22240281637526926,0.01027144954129891,0.9366581188594109,0.20348675921670306,0.21213136683397035,0.21021011662630334,0.22240281637526926,0.031148897311524006,0.12062004363623002
560,0,TemporalSpatialAgent,Temporal-Spatial,0.23203641820053178,0.011058598022367583,0.9320468345236116,0.18682253332918355,0.2209778201781642,0.20831873546223215,0.23203641820053178,0.02695997168874811,0.12488452114114024
561,0,TemporalSpatialAgent,Temporal-Spatial,0.22051354151409538,0.004051972279390109,0.9336405044666413,0.20355084628543005,0.21140000479748827,0.21646156923470528,0.22051354151409538,0.02873683758704041,0.11933720058124064
562,1,MultiViewAgent,Multi-View,0.2804194355312472,0.06102120316475099,0.9233852713800031,0.21939823236649622,0.2804194355312472,0.09388442103050004,0.19726183893172278,0.035757557544147014,0.17327851459588678
563,1,TemporalSpatialAgent,Temporal-Spatial,0.22214298803062688,0.009460880073394906,0.9341745965734048,0.20531815235898318,0.21268210795723197,0.21079551915561728,0.22214298803062688,0.02898690152145371,0.12007433097608715
564,0,TemporalSpatialAgent,Temporal-Spatial,0.23195258179516148,0.013476775427621213,0.9306947724332737,0.19645985702008475,0.21847580636754027,0.21022276535427928,0.23195258179516148,0.02804067736982821,0.11484831209310604
565,0,TemporalSpatialAgent,Temporal-Spatial,0.2260667194375901,0.013413759379461404,0.9334189184747381,0.2022895005903819,0.2099988737650246,0.2126529600581287,0.2260667194375901,0.0283101212065781,0.1206818249422966
566,0,MultiViewAgent,Multi-View,0.23438674593159337,0.014926052046921906,0.9372599353511966,0.19017379448089117,0.23438674593159337,0.19560665583835465,0.21946069388467146,0.030578272917032908,0.12979383694745653
567,0,TemporalSpatialAgent,Temporal-Spatial,0.2259908892715731,0.011448431342579196,0.9341834471469291,0.1988323949905052,0.2113184941430628,0.2145424579289939,0.2259908892715731,0.0292743615050208,0.1200414021608441
568,0,TemporalSpatialAgent,Temporal-Spatial,0.22902673014874697,0.012171460756813884,0.934604481581236,0.20820268332067166,0.2168552693919331,0.19459930668224545,0.22902673014874697,0.02944118650787441,0.12187482394852844
569,0,MultiViewAgent,Multi-View,0.23296824283209014,0.0217085022080567,0.9400271035542059,0.20455771112000382,0.23296824283209014,0.18356768725128922,0.21125974062403344,0.031686159413961204,0.13596045875862212
570,0,TemporalSpatialAgent,Temporal-Spatial,0.22551453781562505,0.013906434755380198,0.9351713689558887,0.20273712952801484,0.20670424674381976,0.21160810306024486,0.22551453781562505,0.028796838433497906,0.12463914441879763
571,0,TemporalSpatialAgent,Temporal-Spatial,0.22544996164122175,0.0068681766470578,0.9337746395283064,0.19885594078687316,0.21858178499416395,0.21015911455258096,0.22544996164122175,0.029775635030794705,0.11717756299436553
572,0,TemporalSpatialAgent,Temporal-Spatial,0.22881718424584055,0.01157047724135829,0.9367955165581575,0.18313924366651832,0.21204507482302737,0.21724670700448226,0.22881718424584055,0.030342132046619008,0.12840965821351252
573,1,TemporalSpatialAgent,Temporal-Spatial,0.23827904512731896,0.027426149815824502,0.9362339450858415,0.19874749154958454,0.19456844112825716,0.21085289531149445,0.23827904512731896,0.030032951970100908,0.12751917491324394
574,0,TemporalSpatialAgent,Temporal-Spatial,0.23335942136277923,0.015580693829672615,0.9324623040126426,0.20279456022737014,0.21777872753310662,0.20486573353820103,0.23335942136277923,0.031093764517492302,0.11010779282105071
575,0,TemporalSpatialAgent,Temporal-Spatial,0.22668581953391762,0.0155431553243357,0.9354806067982797,0.20054567424565822,0.21114266420958192,0.20820216574073414,0.22668581953391762,0.029288192478872405,0.12413548379123572
576,0,BilateralAgent,Bilateral,0.2148937070653643,0.0017520807228822155,0.9411607797585185,0.21314162634248207,0.19287010207112978,0.2148937070653643,0.2102196774079748,0.031195201044334715,0.13767968606871436
577,0,BilateralAgent,Bilateral,0.22171456553242289,0.009925275140857504,0.9372366643135908,0.20640774361604747,0.20440883951832975,0.22171456553242289,0.21178929039156538,0.030359343328841812,0.12532021761279274
578,0,TemporalSpatialAgent,Temporal-Spatial,0.23019827836877008,0.012716283184898786,0.9300004380097447,0.19972107358027175,0.2174819951838713,0.2084329078165432,0.23019827836877008,0.02639656891688101,0.11776917613366274
579,0,TemporalSpatialAgent,Temporal-Spatial,0.2256027316362973,0.011041306811330392,0.9343802054068551,0.2052272218534516,0.2145614248249669,0.2049879163942067,0.2256027316362973,0.0292482732619612,0.1203724320291161
580,0,TemporalSpatialAgent,Temporal-Spatial,0.22961453091465883,0.014072606383861708,0.9317436409997949,0.1997216798684048,0.21554192453079712,0.2108670752877346,0.22961453091465883,0.028435148603798716,0.11581964079460606
581,0,TemporalSpatialAgent,Temporal-Spatial,0.22159565768028927,0.00938301870731989,0.9371516318324729,0.20363559860702496,0.21221263897296938,0.20969751825615357,0.22159565768028927,0.03132284718565971,0.12153573929790314
582,0,TemporalSpatialAgent,Temporal-Spatial,0.22714477935228589,0.005074321225759598,0.9320278031261237,0.20188023102994707,0.20217366511359094,0.2220704581265263,0.22714477935228589,0.02785936572220441,0.11887150065544544
583,0,TemporalSpatialAgent,Temporal-Spatial,0.2390245070463924,0.029111704903879515,0.9331940150055501,0.19511178646690755,0.20011641708862835,0.20991280214251287,0.2390245070463924,0.02696363180229511,0.12887085545326366
584,0,TemporalSpatialAgent,Temporal-Spatial,0.22295291038485762,0.009732671710195595,0.9336556765097646,0.20454411042959633,0.21322023867466203,0.21052706515434963,0.22295291038485762,0.028506858935539503,0.12024881642099482
585,1,TemporalSpatialAgent,Temporal-Spatial,0.3272051418042474,0.09844916938232448,0.9026879832071142,0.16495555666508024,0.16369870942938647,0.22875597242192294,0.3272051418042474,0.036147551620035204,0.07923706805932752
586,0,TemporalSpatialAgent,Temporal-Spatial,0.22526258989605882,0.012593030592622484,0.9368065928703234,0.20200720502681724,0.21266955930343634,0.20812512490122104,0.22526258989605882,0.031462185488475604,0.12047333538399102
587,1,TemporalSpatialAgent,Temporal-Spatial,0.24391822069729852,0.006591822329413688,0.9234282403384861,0.12270945018348761,0.23589010732160343,0.23732639836788483,0.24391822069729852,0.030218356987226202,0.12993746644249943
588,0,BilateralAgent,Bilateral,0.25008646737192086,0.030224363249630015,0.9364722981861748,0.21986210412229085,0.19668361423366945,0.25008646737192086,0.16106139476612513,0.031104473268998106,0.14120194623699553
589,0,TemporalSpatialAgent,Temporal-Spatial,0.2238395254413365,0.006241008496495032,0.9341211109558485,0.20169696129379108,0.20730052560488507,0.21759851694484147,0.2238395254413365,0.028968819051495114,0.12059565166365076
590,0,TemporalSpatialAgent,Temporal-Spatial,0.22719341710459515,0.01398037657668813,0.933544155955806,0.2020047312760679,0.21321304052790702,0.2095068512589196,0.22719341710459515,0.028895570574243117,0.11918638925826727
591,0,TemporalSpatialAgent,Temporal-Spatial,0.2250911724712418,0.011655056424354132,0.9343372712145652,0.20366352235807808,0.21343611604688767,0.20844304738066008,0.2250911724712418,0.029244817100618114,0.12012132464251435
592,0,TemporalSpatialAgent,Temporal-Spatial,0.2269371502708299,0.014346113646118513,0.9379688833488158,0.19452034062061224,0.21259103662471138,0.20759273889765487,0.2269371502708299,0.03092192655520381,0.12743680703098786
593,0,TemporalSpatialAgent,Temporal-Spatial,0.22426746525480545,0.007818784162811288,0.9349376439393223,0.20187638943659425,0.20640463616744287,0.21644868109199417,0.22426746525480545,0.029437997787919907,0.12156483026124343
594,0,TemporalSpatialAgent,Temporal-Spatial,0.22855084031033399,0.014007847847598509,0.9334854694487458,0.20141334868729224,0.20842494118435828,0.21454299246273548,0.22855084031033399,0.029351671612374612,0.11771620574290544
595,1,TemporalSpatialAgent,Temporal-Spatial,0.22885897181880815,0.014757378412804306,0.9333527577131283,0.19847205662199116,0.21410159340600385,0.21274260004436016,0.22885897181880815,0.02983552507819741,0.11598925303063923
596,0,TemporalSpatialAgent,Temporal-Spatial,0.22504692548693117,0.010939077146811083,0.9345539971236758,0.19779677511713795,0.2141078483401201,0.21311288620880797,0.22504692548693117,0.029501684848929212,0.12043387999807365
597,0,TemporalSpatialAgent,Temporal-Spatial,0.22814775046855357,0.013364290932247114,0.932610354830181,0.19940781559202875,0.21478345953630645,0.21110370290280256,0.22814775046855357,0.028489922406999706,0.11806734909330903
598,0,TemporalSpatialAgent,Temporal-Spatial,0.23401047169504083,0.01186206154253,0.9313868785646907,0.18970946704286784,0.22214841015251083,0.20985931942724972,0.23401047169504083,0.029019235318411503,0.11525309636391921
599,0,TemporalSpatialAgent,Temporal-Spatial,0.22543699402945241,0.007325624373588885,0.9316486080882096,0.20129104525252792,0.21811136965586353,0.21194056167708542,0.22543699402945241,0.028529920816064404,0.11469010856900631
